index,Order,MS SubClass,MS Zoning,Lot Area,Lot Shape,Land Contour,Lot Config,Neighborhood,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Exterior 1st,Exterior 2nd,Exter Qual,Foundation,BsmtFin SF 1,Bsmt Unf SF,Total Bsmt SF,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Garage Cars,Garage Area,Paved Drive,Wood Deck SF,Open Porch SF,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice
2804,754,50,RL,6240,IR1,Lvl,Inside,BrkSide,1Fam,1.5Fin,5,5,1989,2002,Gable,VinylSd,VinylSd,TA,BrkTil,0.000971264,1765.077626,1199.851208,Ex,Y,SBrkr,1409,0,2443,0.001999928,2,0,3,1,TA,7,1,1.998010046,377.7589314,Y,0,0,11,2007,WD ,Normal,170000
2806,754,20,RL,6120,Reg,Lvl,Inside,NridgHt,1Fam,1Story,9,5,2008,2007,Hip,VinylSd,VinylSd,Gd,PConc,1610.163146,487.9447334,1318.031173,Ex,Y,SBrkr,1617,0,2443,1.00199976,2,0,3,1,Gd,7,1,2.998017685,635.0508861,Y,0,0,6,2007,WD ,Normal,149700
2810,632,20,RL,6120,Reg,Lvl,Inside,Sawyer,1Fam,1Story,5,5,1954,2006,Gable,VinylSd,VinylSd,TA,CBlock,998.1288295,171.5310273,893.5129754,TA,Y,SBrkr,864,0,864,0.001999648,1,0,3,1,TA,5,0,0.998001241,194.6799589,Y,0,0,6,2006,WD ,Normal,128900
2811,2447,20,RL,9600,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1961,1967,Gable,HdBoard,HdBoard,TA,CBlock,542.4987674,1806.883956,1288.080096,TA,Y,SBrkr,1040,0,1092,0.001999793,1,0,3,1,TA,6,0,1.998001765,382.0655384,Y,0,0,6,2006,WD ,Normal,140000
2813,568,20,RL,9600,Reg,Lvl,Inside,NridgHt,1Fam,1Story,7,5,2006,2007,Gable,VinylSd,VinylSd,Gd,PConc,0.001192101,1751.219458,1257.430372,Ex,Y,SBrkr,864,0,864,0.001999913,2,0,3,1,Gd,7,0,2.998005072,625.9231075,Y,0,0,8,2007,New,Partial,145000
2818,1464,60,RL,10182,Reg,Lvl,Inside,NPkVill,1Fam,2Story,7,5,2007,2006,Gable,VinylSd,VinylSd,Gd,PConc,0.000976576,478.3127561,627.4953769,Ex,Y,SBrkr,728,0,1456,1.001999812,2,1,3,1,Gd,7,1,1.998004112,376.650464,Y,0,0,7,2006,WD ,Normal,181000
2820,1293,60,RL,8400,Reg,Lvl,Inside,NAmes,1Fam,2Story,6,7,2007,1950,Gable,HdBoard,HdBoard,TA,CBlock,563.9508629,458.0509048,556.5168793,TA,Y,SBrkr,672,0,1092,0.001999803,2,0,3,1,TA,6,1,1.998001189,372.7144619,Y,0,0,6,2009,WD ,Normal,185750
2821,2632,80,RL,6000,IR1,Lvl,Inside,NAmes,1Fam,1Story,5,5,1963,1950,Gable,VinylSd,VinylSd,TA,PConc,563.1220337,492.408569,620.1997845,Ex,Y,SBrkr,864,0,1733,0.001999193,2,0,3,1,TA,6,0,1.998003181,377.6198152,Y,0,0,7,2006,WD ,Normal,158000
2822,1464,60,RL,9600,IR1,Lvl,Inside,Gilbert,1Fam,2Story,6,5,1997,1950,Gable,VinylSd,VinylSd,TA,PConc,0.001085696,780.5701131,555.3933399,Ex,Y,SBrkr,672,0,1456,0.001999632,2,0,3,1,TA,7,0,1.998000941,367.9518219,Y,0,0,7,2007,WD ,Normal,173000
2823,2447,20,RL,7200,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1963,1950,Gable,VinylSd,VinylSd,TA,CBlock,556.8505732,488.8915632,622.0305492,Ex,Y,SBrkr,941,0,2358,1.001999056,2,0,3,1,TA,5,0,1.998003346,379.5622842,Y,0,0,7,2007,WD ,Normal,158000
2827,27,120,RL,1680,Reg,Lvl,Inside,NAmes,1Fam,1Story,6,5,1974,1954,Gable,CemntBd,CmentBd,TA,CBlock,903.9094213,215.864185,598.7073334,TA,Y,SBrkr,1728,0,987,1.001999902,1,0,2,1,TA,5,0,1.998001214,380.2441736,Y,0,0,6,2007,WD ,Normal,130000
2830,2447,20,RL,7200,IR1,Lvl,Inside,NAmes,1Fam,1Story,5,5,1963,1950,Gable,VinylSd,VinylSd,TA,PConc,556.301649,489.7928038,619.5940855,Ex,Y,SBrkr,941,0,848,1.001999097,2,0,3,1,TA,5,0,1.998002277,379.5061503,Y,0,0,7,2007,WD ,Normal,158000
2833,2284,20,RL,6000,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1955,2008,Gable,HdBoard,HdBoard,TA,CBlock,508.43075,495.8616347,655.3474991,TA,Y,SBrkr,864,0,864,1.001997907,1,0,3,1,TA,5,1,0.998003278,187.2689715,Y,0,0,5,2006,WD ,Normal,110000
2834,839,20,RL,9600,Reg,Lvl,Inside,OldTown,1Fam,1Story,6,5,1910,1950,Gable,VinylSd,VinylSd,TA,CBlock,564.4523887,512.0317589,570.7421579,Gd,Y,SBrkr,894,0,864,0.001998803,1,0,3,1,TA,6,0,0.998002214,194.154914,Y,0,0,7,2009,WD ,Normal,140000
2835,378,60,RL,7200,Reg,Lvl,Inside,NAmes,1Fam,2Story,6,5,2005,1950,Gable,VinylSd,VinylSd,TA,PConc,0.000924343,491.2584371,593.4921146,Ex,Y,SBrkr,728,0,1456,0.001999632,2,1,3,1,TA,7,1,1.998002353,373.5376633,Y,0,0,7,2006,WD ,Normal,158000
2836,2163,20,RL,9600,Reg,Lvl,Inside,CollgCr,1Fam,1Story,7,5,2006,2004,Gable,VinylSd,VinylSd,Gd,PConc,0.001045378,1637.972056,1237.214571,Ex,Y,SBrkr,864,0,1040,0.001999942,2,0,3,1,Gd,6,0,1.998003559,403.8446376,Y,0,0,6,2007,WD ,Normal,145000
2837,1293,190,RL,6000,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,2004,2005,Gable,MetalSd,MetalSd,TA,CBlock,575.9515271,525.9933365,660.3796339,TA,Y,SBrkr,672,0,1646,0.001999914,2,0,3,1,TA,6,0,-0.001998875,-0.001376206,Y,0,0,6,2009,WD ,Normal,119000
2842,2101,80,RL,8400,IR1,Lvl,Inside,OldTown,1Fam,SLvl,5,5,1966,2007,Gable,VinylSd,Plywood,TA,CBlock,529.3735978,188.2388049,574.3936094,TA,Y,SBrkr,864,0,864,1.001999626,2,0,3,1,Gd,6,0,1.998011696,198.8607834,Y,0,0,6,2006,WD ,Normal,130000
2843,2163,20,RL,9600,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1968,2007,Gable,MetalSd,MetalSd,TA,CBlock,930.6393374,507.4154875,646.5257304,TA,Y,SBrkr,855,0,864,1.00199917,1,0,3,1,TA,6,0,1.998001582,390.9340548,Y,0,0,6,2007,WD ,Normal,140000
2844,1293,50,RM,6000,Reg,Lvl,Inside,OldTown,1Fam,1.5Fin,6,6,2004,1950,Gable,Wd Sdng,Wd Sdng,TA,CBlock,490.1482485,488.9007512,561.7137934,Ex,Y,SBrkr,936,0,1092,0.001999956,1,0,3,1,TA,6,0,0.998002931,184.2134066,Y,0,0,6,2008,WD ,Normal,140000
2845,1464,60,RL,11100,Reg,Lvl,Inside,Gilbert,1Fam,2Story,6,5,1994,1950,Gable,VinylSd,VinylSd,TA,PConc,0.000796491,1114.801811,590.2689621,Ex,Y,SBrkr,672,0,1456,0.001999141,2,1,3,1,TA,7,1,1.998001451,374.1259844,Y,0,0,4,2010,WD ,Normal,181000
2847,2163,20,RL,9600,IR1,Lvl,Inside,NAmes,1Fam,1Story,5,5,1961,2002,Gable,HdBoard,HdBoard,TA,CBlock,557.089141,1839.606536,1300.106102,TA,Y,SBrkr,672,0,1092,0.001999985,1,0,3,1,TA,8,0,1.998001408,383.1392581,Y,0,0,6,2006,WD ,Normal,130000
2850,2284,30,RL,6000,Reg,Lvl,Inside,BrkSide,1Fam,1Story,6,5,1924,1950,Gable,VinylSd,Wd Sdng,TA,BrkTil,0.000988926,491.4748381,558.1230146,TA,Y,SBrkr,888,0,1092,1.001999962,1,0,3,1,TA,5,0,0.998002132,179.7917007,Y,0,0,7,2006,WD ,Normal,140000
2851,27,20,RL,9600,Reg,Lvl,Inside,Crawfor,1Fam,1Story,6,5,2006,2007,Hip,VinylSd,VinylSd,TA,CBlock,0.001208752,1708.027168,1269.669703,Ex,Y,SBrkr,1040,0,1728,0.001999913,2,0,3,1,Gd,7,1,1.998002761,378.1351684,Y,0,0,6,2008,WD ,Normal,140000
2852,786,20,RL,6120,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1954,2006,Gable,HdBoard,HdBoard,TA,CBlock,567.631717,512.0028286,616.3056981,TA,Y,SBrkr,864,0,864,0.001996668,1,0,3,1,TA,5,0,0.998002866,192.4562415,Y,0,0,6,2006,WD ,Normal,110000
2853,1027,20,RL,7200,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1963,1950,Gable,VinylSd,VinylSd,TA,CBlock,557.370634,488.8108515,622.0329798,Ex,Y,SBrkr,941,0,2358,1.001999103,2,0,3,1,TA,5,0,1.998003043,379.3831271,Y,0,0,7,2007,WD ,Normal,158000
2855,1482,20,RL,9600,Reg,Lvl,Inside,NAmes,1Fam,1Story,6,5,2006,2006,Gable,VinylSd,VinylSd,TA,PConc,0.001081757,1767.698175,1210.395372,Ex,Y,SBrkr,864,0,864,0.001999698,2,0,3,1,TA,7,1,1.998003037,406.8057813,Y,0,0,6,2009,WD ,Normal,290000
2856,2284,20,RL,8400,Reg,Lvl,Inside,OldTown,1Fam,1Story,4,5,2005,1950,Gable,VinylSd,VinylSd,TA,CBlock,563.3908468,759.076902,568.7513257,Ex,Y,SBrkr,864,0,1092,0.001999885,1,0,3,1,TA,6,0,0.998002563,201.1841921,Y,0,0,5,2008,WD ,Normal,140000
2857,1464,60,RL,9150,IR1,Lvl,Inside,CollgCr,1Fam,2Story,7,5,2007,2006,Gable,VinylSd,VinylSd,Gd,PConc,0.001222627,1760.101218,852.7103808,Ex,Y,SBrkr,708,0,1573,0.001999904,2,1,3,1,Gd,7,1,1.998002393,373.7957773,Y,0,0,6,2006,WD ,Normal,145000
2859,1293,90,RL,1680,Reg,Lvl,Inside,NAmes,Duplex,1Story,5,5,1976,1954,Gable,Stucco,HdBoard,TA,PConc,0.001211934,1824.807143,1369.041389,TA,Y,SBrkr,672,0,1092,0.001999977,2,0,3,1,TA,6,0,-0.001998382,-0.001598608,Y,0,0,6,2008,WD ,Normal,130000
2860,1293,20,RL,7692,Reg,Lvl,Inside,BrkSide,1Fam,1Story,4,5,2004,1950,Gable,VinylSd,VinylSd,TA,PConc,1548.505041,477.4045962,1266.268526,Ex,Y,SBrkr,1152,0,2784,1.001999724,1,0,3,1,Gd,5,0,2.998014309,638.7194552,Y,0,0,5,2007,WD ,Normal,115000
2861,326,20,RL,9600,Reg,Lvl,Inside,Sawyer,1Fam,1Story,5,6,1976,1950,Gable,Plywood,VinylSd,TA,CBlock,0.001068603,1791.050695,922.2011073,TA,Y,SBrkr,864,0,864,0.001998291,2,0,3,1,TA,6,1,1.998016253,390.539163,Y,0,0,7,2009,WD ,Normal,145000
2862,27,120,RL,4923,IR1,Lvl,Inside,Crawfor,TwnhsE,1Story,6,5,2006,2007,Gable,MetalSd,Wd Sdng,Gd,CBlock,1011.882118,491.8741597,1229.801164,Ex,Y,SBrkr,1728,0,1728,0.001999536,2,0,2,1,Gd,5,1,1.998002496,399.0410375,Y,0,0,6,2007,WD ,Normal,170000
2867,754,60,RL,10182,Reg,Lvl,Inside,StoneBr,1Fam,2Story,9,5,2004,2004,Gable,MetalSd,MetalSd,Gd,PConc,1478.37783,526.8664741,1303.342119,Ex,Y,SBrkr,864,0,1456,1.001996829,2,1,3,1,Gd,10,1,2.998015126,597.993033,Y,0,0,7,2007,WD ,Normal,192000
2868,27,160,RL,7692,Reg,Lvl,Inside,NridgHt,Twnhs,2Story,6,5,2005,1950,Gable,MetalSd,MetalSd,TA,CBlock,0.001095557,437.384837,538.5640324,TA,Y,SBrkr,520,0,1092,0.001999792,1,1,3,1,TA,6,0,1.998002245,368.3147864,Y,0,0,5,2006,WD ,Normal,140000
2870,610,120,RL,3907,IR1,Lvl,Inside,ClearCr,1Fam,1Story,6,5,2006,2006,Gable,VinylSd,VinylSd,Gd,PConc,1006.51129,180.4105435,1166.348253,Ex,Y,SBrkr,876,0,1040,1.001999797,2,0,3,1,Gd,5,1,1.998000947,421.6099737,Y,0,0,7,2007,WD ,Normal,170000
2871,2447,20,RL,7200,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1963,1950,Gable,VinylSd,VinylSd,TA,CBlock,552.7709181,486.2668356,621.8680136,Ex,Y,SBrkr,909,0,1456,1.001999088,2,0,3,1,TA,5,0,1.998004142,380.1750349,Y,0,0,7,2007,WD ,Normal,158000
2874,126,20,RL,9600,Reg,Lvl,Inside,NAmes,1Fam,1Story,6,5,1910,2006,Gable,Plywood,Plywood,TA,CBlock,0.001040515,215.7223576,626.9153493,TA,Y,SBrkr,1208,0,945,0.001999597,1,0,3,1,TA,5,1,1.998010874,601.012311,Y,0,0,6,2006,WD ,Normal,140000
2877,2284,50,RM,6120,Reg,Lvl,Inside,OldTown,1Fam,1.5Fin,5,8,1925,2006,Gable,Wd Sdng,VinylSd,TA,BrkTil,0.001109477,480.1564644,625.3094383,Gd,Y,SBrkr,804,0,1040,0.001999741,1,0,3,1,Gd,6,0,1.998001742,390.8598731,Y,0,0,5,2007,WD ,Normal,140000
2880,2447,20,RL,9000,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1963,1950,Gable,VinylSd,VinylSd,TA,CBlock,555.551809,488.0015161,622.7488994,Ex,Y,SBrkr,941,0,2358,1.001999186,2,0,3,1,TA,5,0,1.998002791,378.8431388,Y,0,0,7,2007,WD ,Normal,158000
2881,2284,160,RL,8400,Reg,Lvl,Inside,OldTown,1Fam,2Story,7,5,2005,1950,Gable,MetalSd,VinylSd,TA,CBlock,581.0418466,147.4630624,545.4711323,TA,Y,SBrkr,1040,0,1092,0.001999984,1,0,3,1,TA,6,0,0.998001763,178.3097575,Y,0,0,5,2008,WD ,Normal,185750
2882,2784,20,RL,9600,Reg,Lvl,Inside,Sawyer,1Fam,1Story,5,5,1966,1950,Gable,VinylSd,VinylSd,TA,CBlock,0.001086304,496.0674062,600.9342564,TA,Y,SBrkr,864,0,864,0.001999225,1,0,3,1,TA,5,0,0.998002142,187.9317898,Y,0,0,4,2006,WD ,Normal,140000
2883,1293,80,RL,7692,Reg,Lvl,Inside,Gilbert,1Fam,SLvl,6,5,1995,2003,Gable,VinylSd,VinylSd,TA,PConc,556.7587343,186.1762099,593.6341767,Ex,Y,SBrkr,912,0,1728,0.001999862,2,0,3,1,TA,6,0,1.998002818,367.2706109,Y,0,0,6,2008,WD ,Normal,180000
2887,2163,30,RL,9600,Reg,Lvl,Inside,BrkSide,1Fam,1Story,5,5,2006,1950,Gable,MetalSd,MetalSd,TA,BrkTil,0.000956957,812.9562902,571.9331571,Ex,Y,SBrkr,990,0,2462,0.001998697,1,0,3,1,TA,5,0,1.998000987,370.2803195,Y,0,0,7,2007,WD ,Normal,150000
2890,754,50,RL,6000,IR1,Lvl,Inside,OldTown,1Fam,1.5Fin,6,7,1955,1950,Gable,Wd Sdng,Wd Sdng,TA,BrkTil,536.936743,776.6632861,565.0576743,Ex,Y,SBrkr,864,0,1040,0.001999919,2,0,3,1,TA,7,1,0.998003809,181.2978386,Y,0,0,6,2008,WD ,Normal,110000
2891,2603,20,RL,9600,Reg,Lvl,Inside,SawyerW,1Fam,1Story,7,5,2006,2004,Gable,VinylSd,VinylSd,Gd,PConc,584.7268223,1702.924956,1251.2243,Ex,Y,SBrkr,673,0,894,0.001999939,2,0,3,1,Gd,6,0,1.998001913,385.5096529,Y,0,0,8,2006,WD ,Normal,150000
2893,754,20,RL,3907,IR1,Lvl,Inside,NridgHt,1Fam,1Story,9,5,2004,2007,Gable,VinylSd,VinylSd,Gd,PConc,1619.868311,822.9595718,1348.732025,Ex,Y,SBrkr,864,0,864,1.001999296,2,0,3,1,Gd,7,1,2.998015284,640.1660148,Y,0,0,5,2007,WD ,Normal,125000
2894,754,70,RL,6120,IR1,Lvl,Inside,OldTown,1Fam,2Story,7,5,2003,1950,Gable,VinylSd,VinylSd,Gd,PConc,0.001017885,1127.895606,560.4702922,Ex,Y,SBrkr,912,0,1456,0.001999681,2,0,3,1,Gd,7,0,2.998004993,622.4272001,Y,0,0,7,2007,WD ,Normal,130000
2895,2203,20,RL,1680,Reg,Lvl,Inside,Mitchel,1Fam,1Story,5,5,1976,1950,Gable,HdBoard,HdBoard,TA,CBlock,578.5053907,180.6865812,595.7865723,TA,Y,SBrkr,1040,0,1728,1.001999752,1,0,3,1,TA,5,0,1.998003327,196.8839996,Y,0,0,7,2009,WD ,Normal,130000
2896,2163,20,RL,9000,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1963,1950,Gable,VinylSd,VinylSd,TA,CBlock,556.2767376,488.6560841,621.8088179,Ex,Y,SBrkr,941,0,1733,1.001999131,2,0,3,1,TA,5,0,1.998002567,379.5335434,Y,0,0,7,2007,WD ,Normal,158000
2897,1293,60,RL,8400,Reg,Lvl,Inside,NAmes,1Fam,2Story,6,5,1976,1998,Gable,HdBoard,HdBoard,TA,PConc,0.001009027,814.9733097,603.8063484,TA,Y,SBrkr,672,0,1489,0.001999922,2,1,3,1,TA,6,1,1.998001174,367.2244203,Y,0,0,11,2008,WD ,Normal,180000
2898,1293,50,RL,6000,Reg,Lvl,Inside,BrkSide,1Fam,2Story,6,5,1910,1950,Gable,VinylSd,VinylSd,TA,BrkTil,0.001010038,506.0629308,546.0446907,TA,Y,SBrkr,990,0,912,0.00199947,2,0,3,1,TA,7,0,0.998001323,192.7269223,Y,0,0,7,2006,WD ,Normal,130000
2899,378,60,RL,9000,IR1,Lvl,Inside,Gilbert,1Fam,2Story,6,5,1994,1950,Gable,VinylSd,VinylSd,Gd,PConc,953.3609113,460.4190948,609.7365332,Ex,Y,SBrkr,728,0,1456,1.001999346,2,1,3,1,Gd,7,1,2.998003956,378.7286218,Y,0,0,7,2007,WD ,Normal,181000
2900,2284,20,RL,9600,Reg,Lvl,Inside,Edwards,1Fam,1Story,6,5,1976,1950,Gable,HdBoard,VinylSd,TA,CBlock,542.7911463,491.2471808,587.2461511,TA,Y,SBrkr,864,0,1092,0.001999844,1,0,3,1,TA,6,1,0.998002522,188.5592821,Y,0,0,6,2007,WD ,Normal,140000
2903,208,80,RL,9600,Reg,Lvl,Inside,OldTown,1Fam,SLvl,6,5,1976,1950,Gable,VinylSd,VinylSd,TA,CBlock,0.001189149,143.2367578,547.2994103,TA,Y,SBrkr,864,0,1489,0.001999621,1,0,3,1,TA,6,1,1.998003593,370.6455779,Y,0,0,7,2006,WD ,Normal,135000
2904,1293,70,RL,8400,Reg,Lvl,Inside,MeadowV,1Fam,2Story,5,5,1920,1950,Gable,HdBoard,CmentBd,TA,BrkTil,0.001183837,451.7644194,544.482737,Gd,Y,SBrkr,672,0,1092,0.001999905,1,0,3,1,TA,6,0,0.998000816,184.5269077,Y,0,0,7,2006,WD ,Normal,140000
2908,1293,20,RL,9600,IR1,Lvl,Inside,NAmes,1Fam,1Story,6,5,2007,1950,Gable,VinylSd,VinylSd,TA,CBlock,0.001175817,1804.699899,1265.829031,TA,Y,SBrkr,616,0,1092,0.001999935,1,0,3,1,TA,7,0,1.998003164,376.926956,Y,0,0,6,2009,WD ,Normal,145000
2910,2163,20,RL,9600,Reg,Lvl,Inside,NAmes,1Fam,1Story,6,5,1995,2002,Gable,HdBoard,HdBoard,TA,CBlock,0.001131719,1788.163942,1195.278881,Gd,Y,SBrkr,864,0,1040,0.001999752,2,0,3,1,TA,7,1,1.998003775,389.1831407,Y,0,0,6,2009,WD ,Normal,145000
2911,1293,160,RL,1680,Reg,Lvl,Inside,MeadowV,1Fam,2Story,6,5,1970,1950,Gable,HdBoard,HdBoard,TA,CBlock,501.9664471,461.9390038,540.2588303,TA,Y,SBrkr,1040,0,1092,0.001997786,1,1,3,1,TA,6,1,0.998002767,183.1318978,Y,0,0,7,2008,WD ,Normal,140000
2912,27,20,RL,6120,Reg,Lvl,Inside,Sawyer,1Fam,1Story,6,5,2007,1950,Gable,VinylSd,VinylSd,Gd,PConc,0.001306612,1755.858829,1256.787166,Ex,Y,SBrkr,912,0,1040,0.001999883,2,0,3,1,TA,6,0,1.998003049,403.4089999,Y,0,0,5,2008,WD ,Normal,145000
2914,2163,20,RL,9600,IR1,Lvl,Inside,CollgCr,1Fam,1Story,7,5,2006,2006,Gable,VinylSd,VinylSd,Gd,PConc,624.3433355,1743.900704,1224.345547,Ex,Y,SBrkr,864,0,864,0.001999945,2,0,3,1,Gd,6,0,2.998003696,662.4453786,Y,0,0,5,2007,WD ,Normal,145000
2916,632,20,RL,6240,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1966,1950,Gable,HdBoard,HdBoard,TA,CBlock,976.0184986,790.9436037,622.7590333,Ex,Y,SBrkr,864,0,864,0.001999025,1,0,3,1,TA,5,0,0.998001362,189.6490097,Y,0,0,7,2006,WD ,Normal,140000
2918,326,20,RL,3907,IR1,Lvl,Inside,Crawfor,1Fam,1Story,5,5,1994,1950,Gable,VinylSd,VinylSd,TA,CBlock,509.3563519,193.0576652,878.0142878,Ex,Y,SBrkr,1382,0,1040,1.001999191,1,0,3,1,TA,6,1,0.998005966,187.793853,Y,0,0,6,2009,WD ,Normal,110000
2919,378,20,RL,7200,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1963,1950,Gable,VinylSd,VinylSd,TA,CBlock,552.4491182,492.3832236,620.0623968,Ex,Y,SBrkr,844,0,848,1.001999056,2,0,3,1,TA,6,0,1.998003421,379.3299477,Y,0,0,7,2007,WD ,Normal,158000
2922,1499,70,RL,6000,IR1,Lvl,Inside,OldTown,1Fam,2Story,5,5,1910,1950,Gable,VinylSd,VinylSd,TA,BrkTil,0.001139192,157.7504123,-158.9373245,Ex,Y,SBrkr,990,0,1040,0.001999224,2,0,3,1,TA,7,0,0.99800196,187.2667196,Y,0,0,7,2007,WD ,Normal,108000
2925,754,60,RL,10182,Reg,Lvl,Inside,BrkSide,1Fam,2Story,5,5,2006,2006,Gable,VinylSd,VinylSd,Gd,PConc,1620.317018,157.1507647,1226.177474,Ex,Y,SBrkr,1838,0,1656,0.001999756,2,1,3,1,Gd,7,1,2.998004124,604.4458934,Y,0,0,6,2006,WD ,Normal,125000
2927,754,20,RL,6120,IR1,Lvl,Inside,CollgCr,1Fam,1Story,8,5,2007,2006,Gable,VinylSd,VinylSd,Gd,PConc,0.001242286,1791.875655,1290.699626,Ex,Y,SBrkr,1382,0,864,1.001999603,2,0,3,1,Gd,7,1,2.998015994,626.3841049,Y,0,0,6,2007,WD ,Normal,145000
2928,2603,120,RL,4923,IR1,Lvl,Inside,NAmes,1Fam,1Story,5,5,2004,2005,Gable,HdBoard,HdBoard,TA,PConc,502.0812943,1816.968036,1250.792737,Ex,Y,SBrkr,1040,0,1728,0.001999987,2,0,3,1,Gd,6,0,1.998000984,393.8370742,Y,0,0,7,2007,WD ,Normal,170000
2930,1293,70,RL,8400,Reg,Lvl,Inside,Crawfor,1Fam,2Story,6,6,2005,1950,Gable,MetalSd,MetalSd,TA,CBlock,576.4575139,409.0623195,552.7636958,Ex,Y,SBrkr,936,0,1092,0.00199991,2,0,4,1,TA,7,1,0.998001489,366.3197717,Y,0,0,7,2009,WD ,Normal,140000
2932,326,50,RM,1680,Reg,Lvl,Inside,NAmes,Duplex,1Story,5,5,2004,2005,Gable,VinylSd,Plywood,TA,CBlock,586.494091,1838.431485,1311.758818,TA,Y,SBrkr,672,0,1092,0.001999984,1,0,3,1,TA,6,0,1.998001409,402.441175,Y,0,0,6,2008,WD ,Normal,130000
2934,754,60,RL,31250,Reg,Lvl,Inside,BrkSide,1Fam,2Story,7,5,2007,2006,Gable,VinylSd,VinylSd,Gd,PConc,1592.52114,454.6420744,614.6819313,Ex,Y,SBrkr,728,0,1456,1.001999943,2,1,3,1,Gd,7,1,2.998004394,594.8571047,Y,0,0,6,2006,WD ,Normal,125000
2935,1464,160,RL,8158,Reg,Lvl,Inside,Gilbert,Twnhs,2Story,7,5,2005,2009,Gable,VinylSd,VinylSd,Gd,PConc,0.000829916,187.0498141,555.8716168,Ex,Y,SBrkr,728,546,1092,0.001999497,2,1,3,1,Gd,7,1,1.998000603,363.3181855,Y,0,0,5,2006,WD ,Normal,219500
2936,754,20,RL,1680,Reg,Lvl,Inside,Edwards,1Fam,1Story,5,5,1910,1950,Gable,VinylSd,VinylSd,TA,CBlock,0.001152686,1166.415634,642.9931189,TA,Y,SBrkr,864,0,1728,0.001999756,1,0,3,1,TA,6,0,-0.001998126,-0.001408501,Y,0,0,4,2009,WD ,Normal,130000
2937,754,20,RL,9600,Reg,Lvl,Inside,CollgCr,1Fam,1Story,7,5,2006,2006,Gable,VinylSd,VinylSd,Gd,PConc,555.0166195,1749.414221,1217.701796,Ex,Y,SBrkr,864,0,864,0.001999887,2,0,3,1,Gd,7,1,2.998004666,607.8022033,Y,0,0,6,2007,WD ,Normal,145000
2941,1293,120,RL,3907,Reg,Lvl,Inside,BrkSide,TwnhsE,1Story,6,5,2004,2004,Gable,Wd Sdng,Wd Sdng,Gd,PConc,1533.279369,182.9685091,1227.425776,Ex,Y,SBrkr,1646,0,1728,1.001999929,2,0,2,1,Gd,5,1,1.998003545,383.2152695,Y,0,0,7,2008,WD ,Normal,188000
2943,1862,20,RL,9000,IR1,Lvl,Inside,Timber,1Fam,1Story,9,5,2003,2007,Gable,VinylSd,VinylSd,Gd,PConc,1622.00134,838.7787489,1374.288594,Ex,Y,SBrkr,912,0,864,1.001999691,2,0,3,1,Gd,10,1,2.998019765,607.8347984,Y,0,0,6,2007,WD ,Normal,125000
2945,754,120,RL,4923,Reg,Lvl,Inside,SawyerW,TwnhsE,1Story,7,5,2006,2004,Gable,VinylSd,VinylSd,Gd,PConc,523.5185399,1686.076662,1184.333652,Ex,Y,SBrkr,882,0,1728,0.001999962,2,0,3,1,Gd,6,0,1.99800134,398.6402458,Y,0,0,7,2007,WD ,Normal,170000
2950,2284,50,RL,6000,Reg,Lvl,Inside,BrkSide,1Fam,1.5Fin,6,5,1946,1950,Gable,MetalSd,MetalSd,TA,CBlock,568.7661748,436.4867739,553.2927545,Ex,Y,SBrkr,804,0,894,0.001999273,2,0,3,1,TA,7,0,1.998001668,176.8246888,Y,0,0,7,2009,WD ,Normal,153000
2952,378,60,RL,9600,Reg,Lvl,Inside,Somerst,1Fam,2Story,7,5,2006,2007,Gable,VinylSd,VinylSd,Gd,PConc,0.000651769,1149.913903,638.1460125,Ex,Y,SBrkr,806,0,1456,0.001999575,2,0,3,1,Gd,7,1,1.998002235,379.1446675,Y,0,0,6,2007,WD ,Normal,119164
2955,2163,20,RL,9600,IR1,Lvl,Inside,CollgCr,1Fam,1Story,8,5,2007,2006,Gable,VinylSd,VinylSd,Gd,PConc,570.0514589,1771.059904,1234.260179,Ex,Y,SBrkr,864,0,864,0.001999844,2,0,3,1,Gd,7,1,2.998008145,604.6719928,Y,0,0,6,2006,WD ,Normal,145000
